id,title,author,genre,description,rating
607486,미결,꼬마비,"스토리, 드라마",꼬마비 작가의 죽음 3부작 마지막 3부등장인물 및 배경 단체명이 실제와 아무런 관계가 없는만화가 1208의 이야기,9.87
793350,미나 이퀄,이유정,"스토리, 액션",열혈 소방관 강호는 사명감으로 모든 것을 바쳐 많은 사람들을 구해내었으나돌아온 건 불구가 된 몸과 처참한 죽임을 당한 아내 세상으로부터의 배신이었다그는 자신의 방법대로 복수를 결심하는데 비록 자신이 구했으나 새 삶을 살 가치가 없다 판단되는 이들의 목숨을 도로 회수하는 것 그리곤 그 복수를 이행하기 위해 딸 미나를 냉혹한 킬러로 키워낸다 시간이 흘러 10년 후고등학생이 된 딸이 킬러로서 완성되었다 생각한 강호는지정한 타겟의 생명을 회수하라는 첫 미션을 내리는데,9.72
791616,미니어처 생활백서,엘렌 심,"스토리, 드라마",모르는 할머니가 준 젤리빈을 먹고 작아져버렸다소꿉친구 방에 있는 인형의 집에서 지내게 된 18살 남고생의 눈물겨운 생활기,9.98
724482,미드나잇 체이서,석재윤,"스토리, 스포츠",고급차에 눈이 멀어 차를 훔친 고은구불법도박 레이싱에 강제소환되어 위험천만 활극을 펼친다,9.6
800006,미드우트,원김,"에피소드, 판타지",괴물 처치 부대 스레투가 사라진 지금 인간들은 괴물들의 먹이가 되었다 이유는 이안이라는 오퍼 지원자가 모든 군인들을 죽여버렸기 때문이다 태어날 때부터 생명의 위협을 받으며 살아온 진청도는 전설의 아이템 미드우트를 이용해 과거로 가서 스레투를 학살한 이안을 죽이려 하는데,9.88
654817,미라클! 용사님,정하,"스토리, 판타지",X내 나는 용사의 모험이 시작된다2014 대학만화 최강자전 수상작,9.96
802037,미래 남편 누구게?,랑랑랑랑 / 금귤,"스토리, 로맨스",우연히 10년 뒤 미래에서 온 자신의 핸드폰을 줍게 되고 전원을 켤 때마다 바뀌는 배경화면을 통해서 남편을 찾기로 하지만 왠지 새로운 단서를 확인하면 확인할수록 더욱 미궁에 빠지게 되는데낭만을 꿈꾸는 금사빠 여고생 양미래는과연 단서를 통해 남편도 찾고 핸드폰의 미스테리도 풀 수 있을까한창 썸타고 싶은 나이에 자신과 결혼한 남편을 찾는 여고생의 청춘 설렘 로맨스 코미디,9.18
654318,미래소녀,황준호,"스토리, 스릴러",소녀가 바라본 미래의 기억들인간의 숲 황준호 작가의 신작,9.96
742105,미래의 골동품 가게,구아진,"스토리, 스릴러",남해의 먼 섬에 살고 있는 소녀 미래미래의 부모님이 바다에서 돌아오지 못한 그날부터 모든 것들이 변하기 시작했다 저주를 풀기 위한 단 한 가지의 방법 소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다,9.97
783529,미물,외눈박이 / 김도연,"옴니버스, 스릴러",도시에는 수많은 벌레들이 살고 있다사람들의 눈을 피해 자신들만의 왕국을 건설해온 작은 미물들어느 날 모종의 실험으로 유전자가 변형된 벌레들이 도시에 스며들면서 정체를 알 수 없는 존재들이 나타나기 시작한다,9.89
557674,미선 임파서블,이수민,"스토리, 드라마",최고의 비밀요원 임미선그녀에게 주어진 황당한 임무 평범한 교사가 될 것이제 그녀만의 학생지도가 시작된다,9.92
452117,미숙한 친구는 G구인,최삡뺩,"스토리, 개그",또띠또띠 뀌꼬르떼 레마르장의 완전 신나는 4차원 지구생활기,9.94
756059,미스터 해녀,빡세,"스토리, 개그",제주도에 정착한 웹툰작가 빡세과연 그는 해녀 학교의 모든 훈련을 무사히 마치고해녀왕이 될 수 있을까,9.2
700361,미스터리 호러 지하철,단우,"스토리, 스릴러",지하철 환수역이 생긴 이후로 59일째마다 사람이 자살을 한다이게 우연이라고귀신 따위 믿지는 않지만 귀신이든 뭐든 빨리 막지 않으면 며칠 뒤 또 누군가가 자살할지도 몰라,9.96
770386,미스테리 게임,고경빈,"스토리, 스릴러",인간들은 내 장난감이야 난 인간들이 좋아불가사의한 존재들 그리고 그들이 보여주는 당신이 가장 아름답게 빛나는 순간,9.75
761255,미스테리오소,송일곤 / 이제,"스토리, 감성",평범한 재능을 가졌지만 대기업의 외동딸로 바이올린을 강요당하는 지나천재적인 재능을 가졌지만 가난한 운전사의 딸로 태어나 피아노를 포기한 경미경미의 아버지가 지나네 운전사로 일하게 되면서 둘은 만나게 되고 음악이라는 고리를 통해 둘은 가까워진다음악과 함께한 사춘기 3년 둘은 우정 그리고 점차 사랑을 느끼게 된다하지만 세상이 점점 그들을 방해하는데  과연 둘은 신비롭게 연주할 수 있을까,9.9
697533,미시령,모코넛,"스토리, 스릴러",지옥이 되어버린 고개 미시령 활을 들어 이 고개에서 살아남아라,9.93
785584,미신,미요커 / 제촘,"스토리, 스릴러",고향에 돌아와 할머니와 살게 된 하준과 하나그런 아이들을 기다리고 있는 건 수상한 종교 포신교 였다마을 사람들의 포신교를 향한 광적인 믿음은 점차 커져 하준과 하나의 신변에 위협을 끼치는 지경까지 이르게 되는데,9.42
616883,미쳐 날뛰는 생활툰,Song,"스토리, 일상",만화가가 되고 싶었던 나날가볍게 그려본 생활툰 하나에 격동하는 주변의 이야기,9.79
786920,미치도록 너만을,월귤 / 해가 / Lunar 이지연,"스토리, 로맨스",임시보호 중인 고양이를 찾아 호텔 게스트 하우스까지 들어가게 된 인턴 세희하필 그곳은 하나그룹 이재현 전무가 머무는 곳인기척 소리에 놀라 욕실에 숨었는데관능적인 숨소리와 함께 물줄기가 쏟아지고 뿌연 수증기가 욕실을 채운다촤악 샤워 커튼이 열리고 재현의 싸늘한 시선과 마주친 세희마지막 근무하는 날까지 내 눈앞에 나타나지 말도록,9.79
802004,미친 악마,이에프,"스토리, 로맨스",평범한 대학생인 가린과 수한은 사실 전생에 원수지간이었다사밀의 환생 가린 마한의 환생 수한 거기다 사밀에게 원한을 품은 구미호 해철까지전생으로 엮인 셋은 한 하숙집에서 함께 생활하게 된다기묘한 동거와 함께 시작된 알 수 없는 애틋한 끌림바람 잘 날 없는 하숙 로맨스가 시작된다,9.79
778325,미친 후작을 길들이고 말았다,골지 / 이레 / 로판맛집,"스토리, 로맨스",나를 이용해요 그대가 날 사랑하지 않아도 되니까정의로운 대장장이 가문의 영애 라라그녀는 어린 소년 에스칼을 인신매매로부터 구해내어 함께 지내지만 갑작스러운 영지 침략으로 인해 그를 잃고 만다쉽게 아물지 않는 아픔을 억지로 묻은 채 가문의 부흥에만 힘 쓴지 1년 라라의 앞에는 제국의 악명 높은 미친 후작 에스칼 반 다이크가 나타나는데같은 이름 유사한 외양 차갑고 냉정한 성격까지라라는 1년 전 죽은 소년과 자꾸만 겹쳐보이는 그의 애정공세가 혼란스럽기만 하다,9.94
188197,미호이야기,혜진양,"스토리, 판타지",이 세상에 처음 나타난 구미호는 자신의 자식 아홉을 잡아먹어야 사람이 된다는 더 웃기지도 않은 저주에 걸린 그저 꼬리가 아홉이나 달린 가여운 숫여우였습니다,9.96
774868,미혼남녀의 효율적 만남,타리,"스토리, 로맨스",사랑만으론 부족하고 조건만으론 아쉬운 요즘 미혼남녀들의 효율추구 로맨스마냥 현실적이기도 마냥 환상을 꿈꾸기도 어려운 나이인 33세의 직장인 이의영외모보통 스펙보통인 그녀가 소개팅으로 두 명의 남자를 만난다좋아하는 부분 타리 작가의 현실고증 로맨스 신작,9.96
737377,민간인 통제구역,OSIK,"스토리, 스릴러",GP 그 이면에 감춰져있던 차마 말하지 못했던 이야기들 진실은 감출수록 좋다,9.96
801324,민간인 통제구역 - 일급기밀,OSIK,"스토리, 스릴러",2002년 6월 대한민국 최전방 부대 1813GP에서 총기난사사건이 발생한다 헌병 수사과의 초임장교 박두일은 조사팀에 투입되지만 수사가 진행될수록 이 사건 속 감춰진 불편한 진실을 마주하면서 정의에 대한 신념이 흔들리기 시작한다,9.94
792725,밀당의 요정,진선 / 천지혜,"스토리, 로맨스",전남친의 대리신부를 해줄 정도의 호구인 웨딩플래너 새아어느 날 그런 새아에게 첫눈에 반해 불도저처럼 직진하는 남자 지혁이 나타났다 문제는 그 남자가 하필 불같은 밀당기술을 보유한 연애고수였다는 것결국 두 사람의 관계는 연인으로 발전하게 되는데그런데 행복할 일만 남은 줄 알았던 새아에게 지혁이 다른 여자의 예비신랑으로 찾아왔다,9.8
794224,밀실 마피아 게임,WONS / 백지운 / PAN,"스토리, 스릴러",평범한 고등학생이었던 강철중 어느 날 그가 잠에서 깨어나보니 처음 보는 밀실에 갇혀 있었다 혼란스러운 상황에서 주변을 뒤져 발견한 것은 낡은 MP3 하나MP3에 남아있던 메시지로 알게 된 것은 자신이 독이 중독되어 있다는 것과 앞으로 목숨이 3시간밖에 남지 않았다는 충격적인 사실이었다 평소 추리 퀴즈 마니아였던 강철중은 몇 년 동안 쌓아온 추리 실력을 토대로 단서를 찾아 밀실을 탈출하려고 노력한다 하지만 이상과 현실은 다른 법 실수를 연발하다 결국 독이 퍼져 피를 토하는 급박한 상황에 이르게 된 그의 눈에 띈 마지막 단서는 과연 스트러글 언데드킹의 백지운 작가가 선보이는 새로운 생존 게임 이 지옥 같은 밀실을 탈출할 방법은 있을 것인가,9.41
734041,밀웜,쿼시,"스토리, 드라마",먹이사슬 맨 밑바닥의 소년먹이를 주다,9.86
792654,밀행,H.C / 봉선 / 아슬로,"스토리, 로맨스",막히는 일이 있으면 누구나 두루 찾는다는 마을의 감초 태인 귀갓길에 웬 남자와 웃지 못할 상황이 일어나고 술에 취한 태인의 아버지가 그 사내를 주워와버렸다그 사내의 이름은 기현 처음엔 그저 식량이나 축내는 실없는 사람인 줄 알았더니 위급할 때마다 척척 일을 해결해 내는 솜씨가 보통이 아니다 정신을 차려보니 어느새 기현은 태인의 마음속에 들어와 버렸는데,9.96
784823,밑빠진 용병대에 돈 붓기,체셔냐옹 / 치카,"스토리, 판타지",눈보라 속에서 길을 잃었다 구조된 이지현 하지만 그곳은 아무리 봐도 한국이 아니었다지현을 구해준 건 최강의 전사 발데마르가 이끄는 최정예 군사집단 니오 용병대지현은 생존을 위해 그들에게 능력을 팔기로 한다 혹시 경영지도사 한 명 필요하지 않으세요과연 지현은 니오 용병대를 살리고 자신 또한 무사히 집에 돌아갈 방법을 찾을 수 있을까,9.69
546620,바람의 색,재아 / 임광묵,"스토리, 로맨스",홋카이도를 배경으로 펼쳐지는 두 남녀의 아름다운 사랑 이야기곽재용 감독이 원안을 쓰고 교무의원 임광묵 작가가 그린 신작 웹툰 바람의 색,9.92
414609,바람이 머무는 난,신월,"스토리, 판타지",어느날 지상 최후의 용과 마주하게 된 한 여자아이의 이야기,9.95
764041,바로 보지 않는,지민,"스토리, 드라마",몇 번의 연애 끝에 민주는 일찌감치 사랑보다 우정을 택하기로 결심한다난 희진이 너만 있으면 아무것도 필요 없어 너도 그렇지,9.55
626949,바로잡는 순애보,이채영,"스토리, 판타지","사람이 되고 싶은 반달가슴곰 순애와 호랑이 비타 
그리고 평범하지만 특별한 소년 바로의 좌충우돌 성장기
2013 대학만화 최강자전 최우수상 수상작",9.94
703852,바른연애 길잡이,남수,"스토리, 로맨스",매일 다이어리에 세워 둔 계획을 지키며 바른 생활을 실천하는 정바름하지만 동아리 선배에게 느끼는 연애 감정만큼은 계획처럼 진행되지 않는데모두의 로망을 충족시켜 줄 설렘 달달 캠퍼스 로맨스,9.46
761102,바른탕진 프로젝트,점삼,"에피소드, 드라마",10년 전 실종된 아버지로부터 현금 10억을 받은 나영 출처모를 거금은 굴러들어온 복이라기보단 골칫덩이인데 그리고 이 돈을 노리는 바람난 남편과 망할 인간들  한 푼도 못줘 이 돈은 내가 혼자 다 쓴다하지만 평생을 일에 바치며 워커홀릭으로 살아온 나영에게 회사 밖의 일은 모든게 어렵기만 하고 지름신의 화신 이 시대 최후의 욜로 부하직원 도준희 24세는 나영의 10억 탕진 프로젝트를 돕겠다고 발벗고 나서게 되는데,9.68
786932,바스키,진철수 / 변기현,"스토리, 드라마",초능력자들이 벌인 300억짜리 은행강도 사건 이 사건으로 인해 한순간에 자신과 가족의 삶이 뒤틀려버린 한 남자의 사투가 시작된다,9.58
754781,바이러스X,준 / 하랑,"스토리, 스릴러",사망률 100의 바이러스의 출현으로 초토화가 된 인류 감염 경로도 모른 채 백신을 기다리는 사람들이 파국의 끝은 어디인가,7.25
150387,바이올린처럼.,김윤주,"스토리, 드라마","숨쉬는 나무 4개의 현 장인의 열정과 혼 그리고 그 따뜻한 울림
조금씩 알아가는 바이올린의 세상 그 곳으로 당신을 초대합니다",9.92
778329,바퀴,나우원 / 오른손,"스토리, 스릴러",내 몸이 변하는 순간 온 세상 사람들의 표적이 되었다신체가 점점 바퀴화 되어가는 한 남자의 생존 액션 스릴러,9.9
760002,반귀,세정,"스토리, 로맨스",평범한 하연과 기묘한 후안의 평범하지 않은 캠퍼스 라이프귀신이 보이진 않아도 그들의 기운을 느낄 수 있는 하연은 어느 날 귀신인지 아닌지 헷갈리는 후안을 만나게 된다그 이후로 정체 모를 기괴한 존재들이 자꾸만 하연의 주변을 맴돌게 되는데귀각시 세정 작가의 신작,9.96
769568,반드시 해피엔딩,불사 / 재림 / 플아다,"스토리, 로맨스",쇼윈도 부부를 끝내는 날 남편이 죽었다슬픔에 잠긴 아내 연우에게 100일의 시간이 다시 찾아온다연우는 남편 선재의 죽음을 막기 위해 고군분투하는데 두 번째 인생에서야 겨우 시작된 진짜 결혼생활뒤늦게 썸 타는 부부의 아슬아슬 안달복달 생명유지 로맨스이번 생은 내가 반드시 해피엔딩으로 해줄 거예요,9.96
756064,반중력소녀,겨울,"스토리, 로맨스",특별하게 태어난 소녀과 평범한 소년 만나다,9.9
26440,반지의제왕,이문희,"스토리, 판타지","반지의 제왕 만화로 태어나다
만화 속에서 다시 살아 움직이는
방대한 톨킨의 세계관",5.27
772729,반짝반짝 작은 눈,억수씨,"스토리, 판타지",신참 주민센터 공무원의 Vlog 같은 일상에 마법사가 나타나 전입신고를 요청하는 상황이 끼얹어진다면 평범한 듯 평범하지 않은 주민센터 공무원 윤의는 우연히 마법세계에서 피신 온 마법사와 마주치고 그가 지켜야하는 왕자의 알용체을 습득하게 되는데변덕쟁이 공무원과 고지식한 마법사가 펼치는 어불성설 로맨스,9.95
710762,반투명인간,마인드C / 김명현,"스토리, 판타지",어중간하게 태어난 반쪽짜리 능력자들의 블록버스터급 일상,9.95
778747,밤낚시,LICO / 디귿,"스토리, 스릴러",한강 형이 사라졌다몰락한 다이빙 선수 무직은 형의 실종을 파헤치다 밤낚시꾼들을 마주하게 되는데물고기가 아닌 사람을 낚는 밤낚시꾼들을 목격한 무직과연 무직은 살아남을 수 있을까밤에 낚는 시체 밤낚시,9.77
803649,밤마다 남편이 바뀐다,구슬 / 여슬기 / 한윤설,"스토리, 로맨스",역사상 최악의 폭군으로 이름 난 루펜하르트의 황제 리반펠의 신부로 팔려가듯 보내진 공주 테리엘라살아남기 위해선 반드시 퇴짜를 맞아야한다 만반의 준비를 하고 있는 테리엘라의 침실에 밤마다 찾아오는 잘생기고 몸 좋은 이 남자밤마다 공주의 침실로 오겠어네 대체 왜요 왜 왜 이러세요 폐하밤마다 이 짓을 해야 한다고,9.96
778968,밤을 깨우는 마법,외딴,"스토리, 판타지",해와 달이 사라져 영원한 밤에 갇힌 숲의 왕국 아르타 마법 때문에 망한 왕국에서 하필 마법사로 태어난 루시는 도망치는 삶을 살아간다 우연히 왕국 기사 하일에게 정체를 들키고 만 루시이제 죽는 줄 알았는데 되려 공주를 구해달라는 뜻밖의 제안을 받게 된다 쓸모없다 여겨온 마법이 저주를 풀 열쇠가 될 수 있을까,9.96
736274,밤하늘에 구름운,견지 / 그리온,"스토리, 로맨스",망겜 검풍 온라인의 NPC 초낙운 서윤의 평범했던 일상에 등장NPC와의 좌충우돌 로맨스지상최대공모전 1기 우수상 수상 작품,9.96
651664,밥 먹고 갈래요?,오묘,"에피소드, 감성",이리 뛰고 저리 뛰고 깨지고 구르고 지칠대로 지친 주중을 보내고 나면 찾아오는 주말 힐링 타임 오묘 작가의 컷툰 신작,9.97
646359,밥풀때기,Dylan / DanBrave,"에피소드, 개그","열정이 가득한 밥풀때기 아저씨의 다이내믹한 하루
글로벌 라인 웹툰에서 연재되고 있는 대만의 米粒大叔를 한국어 버전으로 감상하세요",9.8
718017,방 안의 코끼리,고요,"스토리, 로맨스",8년째 친구인 짝사랑남 VS 날 좋아하는 연하남  한여름의 두 사랑 로맨스,9.97
517773,방과 후 전쟁활동,하일권,"스토리, 드라마",지구 종말 우리는 이제 학생이 아닌 군인이다목욕의 신 삼봉이발소 하일권 신작 방과 후 전쟁활동,9.82
793130,방과후 레시피,혜루,"스토리, 로맨스",음식을 사랑하는 소녀 소금은 꿈에 그리던 요리 고등학교에 합격한다학교에 진학하기 위해 이모네 집으로 이사하게 된 소금은 그곳에서 자신에게 상처를 주었던 첫사랑 은재와 재회한다우리는 과연 예전처럼 다시 친해질 수 있을까요리고에서 펼쳐지는 단짠단짠 순정 로맨스2021 첫사랑을 찾습니다 로맨스 공모전 대상 수상작,9.97
761587,방과후 선녀,이윤후,"스토리, 드라마",인간의 믿음이 없으면 우리는 존재할 수 없어  신기를 타고났지만 신내림을 거부하며 살아온 소녀 신선녀 어느 날 그에게 두 신령이 찾아와 무당이 될 것을 요구한다 예전과 같은 권능을 다시 되찾게 해준다면 소원을 한 가지 들어주겠다고 제안하는 신들 선녀는 평화로운 방과 후를 보낼 수 있을까,9.95
784816,방구석 히어로,시호 / 은휘,"스토리, 판타지",엄마 속을 시커멓게 썩이는 만년 꼴통 백수 아들 나강남 무슨 바람이 불었는지 내일부터 효자가 되기로 결심한다 시끄러운 소리에 잠에서 깨어 창문을 열어보는데이게 뭐야 왜 집 앞에 슬라임이 있어 집과 통째로 이세계에 와버렸다집으로 아니 엄마에게 돌아가기 위한 강남의 모험이 시작된다,8.76
703631,방백남녀,고태호,"스토리, 드라마",모든 게 다른 두 남녀친구가 될 수 있을까,9.93
251575,방울토마토,조양,"스토리, 드라마",키는 작지만 톡톡 튀는 민훈이와 친구들의 고등학교 이야기,9.96
748413,방정사,할리데이 / 도진,"스토리, 액션",인간의 모습으로 변한 12 지신방정사가 신의 저울인 천평으로 피해자의 고통인 홍고와 가해자의 고통인 흑고의 무게를 측정하여 그에 맞는 벌을 내린다저울은 진실해야 하고  죄와 벌의 무게는 같아야 한다하늘의 명에 따라 인간의 죄를 벌하는 12 방정사의 죄와 벌에 관한 판타지 휴먼 드라마,9.92
733034,방탈출,십박,"스토리, 스릴러",갑자기 떨어진 이곳에서 목숨을 건 방탈출이 시작된다모든 상황을 의심해라 아니면 죽음뿐이다,9.95
785260,배달의 신,명랑 / 신얼,"스토리, 드라마",이승으로 쫓겨난 개념 없는 신의 아들 달수소꿉친구이자 황천에서 손맛 알아주는 셰프 리사와 함께 황천으로 돌아가기 위한 행복 맛집 배달을 시작한다,9.94
784989,배트맨: 웨인 패밀리 어드...,CRC Payne / StarBite,"에피소드, 일상",네이버웹툰 슈퍼캐스팅 프로젝트 어디서도 본 적 없는 DC의 오리지널 배트맨 스토리를 웹툰으로 감상하세요배트맨도 쉬고 싶다 슈퍼히어로 보다 어렵다는 아빠 노릇,9.81
791266,배틀트레인,"양봉 주식회사, 홍아랑","스토리, 판타지",도망갈 곳 없는 지하철 배틀트레인 에서 벌어지는 처절한 핏빛 토너먼트AI가 발전한 가까운 미래 세계는 배틀트레인이라는 새로운 개념의 격투 스포츠에 열광한다결승전 당일 챔피언 호를 보려고 대기하던 유선은 얘기치 못한 사고로 호의 몸에 들어가게 되는데,8.83
646358,백귀야행지,아만(阿慢),"에피소드, 개그",소름과 웃음이 동시에 빨간 도깨비가 풀어놓는 기이한 이야기글로벌 라인 웹툰에서 연재되고 있는 대만의 百鬼夜行誌를 한국어 버전으로 감상하세요,9.89
751999,백년게임,하람 / 지야,"스토리, 판타지",당신의 게임은 여기까지군요 백 년마다 열리는 소원 그 이상을 이뤄주는 대회 최종 우승자는 단 한 명소년 한시준 가족을 구하기 위해 모든 것을 걸고 치열한 전투에 뛰어든다,9.84
801580,백설을 위하여,러스츄 / 김햐 / 찬겨울,"스토리, 로맨스",이번 생에선 내가 백설이 되어야 한다 이복 오라비의 명을 받은 기사에게 죽임 당하는 미래를 알게 됐다 살아남기 위해 그 기사에게 동정받을 계획이었다 하지만 그를 알아갈수록 동정이 아닌 그의 행복을 원하게 됐다,9.94
733074,백수세끼,치즈,"스토리, 드라마",백수 시절 내 곁을 지켜줬던 그녀 돌아와 주면 안 되겠니음식 메뉴마다 담겨 있는 우리들의 연애 흑역사,9.84
745654,백호랑,박혬,"스토리, 판타지",모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 그에게 엮인 지룡의 스펙타클한 일상,9.95
763851,뱀은 꽃을 먹는가,소나음,"스토리, 로맨스",폭군 황제가 다스리는 황궁천재 악사 하랑은 황제가 끔찍이도 아끼는 꽃 애화의 전속 악사로 부름 받는다그러나 황제는 하랑이 애화의 얼굴을 보는 것조차 용납할 수 없었다이제는 아무 것도 담아서는 안 되는 저 눈을 뽑아라하랑은 저열한 욕망으로 자신의 눈을 멀게 만든 황제와 애화에게 복수를 결심하는데,9.81
695585,뱀이 앉은 자리,김이연,"스토리, 스릴러",사랑스러운 그녀의 무서운 비밀그림자 속 그녀의 진실을 보아도 당신은 그녀를 응원할 수 있을까,9.97
563784,뱀파이어,오세형,"스토리, 판타지",공존그들은 처음부터 우리와 다른 꿈을 꾸고 있었다제어 할 수 없는 뱀파이어를 둘러싼 액션 드라마,9.95
721455,뱀파이어의 꽃,카나리아 / 동물 / 하야시,"스토리, 로맨스",500년 만에 인간 세상에 나타난 뱀파이어 루베르이와 인간 계약자 서영의뱀파이어 꽃을 찾는 숨 막히는 모험과 사랑을 그린 뱀파이어 로맨스,9.86
669360,뱀피르,카인 / 12B,"스토리, 판타지","뱀파이어에게 피를 제공하며 가축같이 살아가는 노예인 인간들 
그 잔혹한 숙명과 뱀파이어의 감시 속에서 반란하려는 무리가 생겨난다 
SBA서울문화사네이버가 함께하는 2015 만화 스카우트 당선작입니다",9.9
724431,버그: 스티그마,해마 / 송지형,"스토리, 판타지",3차 세계대전이 일어났다최강의 연금술사와 그로 인해 태어난 초능력자들의 액션 판타지세상에 생긴 오류 이야기 시즌2 버그스티그마,7.99
793067,버그이터,이륙,"스토리, 판타지",랭킹 1위 버그 플레이어 김지한은 어느 날 의문의 유저에게 캐릭터를 삭제당하고 1레벨이 된다 버그 쓰지 말 걸 후회하던 그때 찾아온 새로운 기회다시 랭커로 만들어 줄게 너 같이 버그 쓰는 놈들 때려잡는 방식으로최강 버그 플레이어 버그 잡는 버그이터로 갱생하다,9.73
653857,버닝헬,윤인완 / 양경일,"스토리, 판타지",신암행어사 윤인완 양경일 콤비가 다시 뭉쳤다 지상 최악의 섬에서 펼쳐지는 두 살인귀의 처절한 사투,9.95
794155,버려진 나의 최애를 위하여,류호 / 기묭 / 김선유,"스토리, 로맨스",내 최애를 살려내N회차 정주행할 만큼 애정하던 로판 소설에 빙의한 헤스티아엑스트라 of 엑스트라에 빙의한 덕에 주인공들을 직관하고 드디어 맞이한 작품의 엔딩엔딩 후 현실로 돌아가게 될 거란 예상은 산산조각이 나고소설의 엔딩 후 비하인드가 가장 애정하는 캐릭터였던 서브남 카엘루스의 죽음이라는 충격에서 벗어나기도 전에소설의 엔딩 직후로 회귀하는데그렇다면 이번엔 내 최애를 지켜내겠어,9.97
796867,버림받은 왕녀의 은밀한 침실,혜니 / 성혜림,"스토리, 로맨스",한때는 추앙받았지만 지금은 비참하게 버림받은 왕녀 르웰린 아무도 보호해 주지 않는 그녀에게 추악한 저주가 내려진다 그것은 바로 남자를 욕망하게 되는 저주 르웰린은 저주의 폭주를 막기 위해 결국 자신의 침실을 열게 되는데 버림받은 왕녀와 얽히고 설키는 네명의 남자들 저주의 진실은 밝혀질 것인가 그리고 그녀와 함께 할 사내는 과연 누가 될 것인가,9.97
784850,버티면 10억,만화인간,"스토리, 드라마",주인공은 생활고 속에서도 꿋꿋하게 자라왔다어느 날 일제강점기에서 한 달을 버티면 10억을 준다는 말에 이끌려 게임을 다운받는다단순한 핸드폰 게임인 줄 알았더니 게임 속 세상으로 들어가게 된 주인공실제 일제강점기에서 살아남기 위해 애쓰는 주인공의 고군분투기,9.23
626946,버퍼링,최홍준,"스토리, 판타지",언제부터인가시간의 흐름에 문제가 생겼다,9.94
511444,버프소녀 오오라,김규삼,"스토리, 개그",정글고 쌉니다 천리마마트 Q3작가의 스마트툰 신작버프가 필요한 당신을 위하여,9.91
69297,번개기동대 2009,박성진 / 임성훈,"스토리, 판타지",대한민국 명작 만화 리메이크 3 번개기동대2009 로보트킹으로 유명한 고유성 화백의 번개기동대가 돌아오다 명작 리메이크 시리즈는 한국만화영상진흥원구 부천만화정보센터와 함께 합니다,9.66
67340,번데기스,김경호,"스토리, 스포츠","대한민국 명작 만화 리메이크 1 번데기 야구단 30년전 해체됐던 번데기 야구단이 리메이크로 뭉치다
명작 리메이크 시리즈는 한국만화영상진흥원구 부천만화정보센터와 함께 합니다",7.97
745589,범이올시다!,해,"에피소드, 일상",호통치는 영희 할머니와 무뚝뚝 소녀 방실이 앞에 나타난 정체불명의 고양 아니 호랑이 옛날 옛적 어느 산속 마을 인간 소녀 방실이가 친구들과 함께 신통방통한 아기 호랑이 범이를 키우게 되면서 일어나는 다양한 일상 이야기 그러나 이 평범한 일상 속에 감춰져 있던 신묘한 사실들이 하나둘씩 밝혀지기 시작하는데,9.97
734011,법대로 사랑하라,일리 / 노승아,"스토리, 로맨스",미스코리아 출신이자 변호사인 김유리는 잘 다니던 대형 로펌을 때려치우고 갑자기 카페를 차린다 임대계약을 위해 만난 건물주님이 고등학생 때부터의 친구인 정호라는 걸 알기 전까지 그녀의 꿈은 찬란하기만 했는데 사람 헷갈리게 만드는 추리닝 또라이 정호의 속마음은 대체 뭘까,9.51
755982,벚꽃이 흩날릴 무렵,황양,"스토리, 드라마",살인미수 현장에서 체포된 범인 범인은 고등학생이었다 그 고등학생의 자백이 시작된다,9.82
796302,베니루 BAENIRU,우지금,"스토리, 스릴러",하루하루 죽지 못해 사는 배지현 어느 날 어마어마한 수익을 내는 걸로 유명한 버츄얼 너튜버 베니루의 목소리가 자신의 것과 닮았다는 사실을 우연히 알게 되는데,9.87
789434,베스트 프렌드,망순,"스토리, 스릴러",sns에서 금수저라며 명품을 과시하는 삶을 사는 마현아 하지만 현실은 바퀴벌레가 들끓는 허름한 아파트에서 살고 있다이직을 일삼는 아빠를 따라 전학 간 학교에서 왕따를 당하고 있는 지영을 만나게 되고 현아는 그녀에게 사소한 친절을 베풀게 된다그러던 중 우연히 지영에게 sns 속 꾸며진 모습이 아닌 초라한 자신의 현실을 들켜버리게 되는데지영은 비밀을 지켜주는 조건으로 현아가 자신의 절친이 되어주길 바란다점차 가까워지면서 묘하게 지영의 집착스러운 면모를 보게 되는 현아과연 지영은 좋은 베스트 프렌드일까 아니면 과한 집착을 일삼는 두려움의 대상일까,9.94
792379,베어케어,꽃소금 / 김용원,"스토리, 로맨스",낮에는 까칠도도 문 상무 밤에는 털찐 바보 곰이 되는 남자 문웅어느날 그의 은밀한 이중생활에 자칭타칭 대형사고 콜렉터 비서 연조가 들어온다밤마다 포텐 터지는 자신의 귀여움을 숨기고픈 문웅과반드시 그의 정규직 비서가 되려는 연조의 임시보호 계약 동거가 시작된다,9.54
